G258,G855,257,854,0
G259,G855,258,854,0
G260,G855,259,854,0
G263,G855,262,854,0
G264,G855,263,854,0
G268,G855,267,854,0
G269,G855,268,854,0
G271,G855,270,854,0
G274,G855,273,854,0
G277,G855,276,854,0
G278,G855,277,854,0
G279,G855,278,854,0
G280,G855,279,854,0
G281,G855,280,854,0
G282,G855,281,854,0
G283,G855,282,854,0
G284,G855,283,854,0
G285,G855,284,854,0
G289,G855,288,854,0
G299,G855,298,854,0
G303,G855,302,854,0
G305,G855,304,854,0
G309,G855,308,854,0
G313,G855,312,854,0
G315,G855,314,854,0
G323,G855,322,854,0
G326,G855,325,854,0
G328,G855,327,854,0
G330,G855,329,854,0
G332,G855,331,854,0
G333,G855,332,854,0
G334,G855,333,854,0
G2,G857,1,856,0
G3,G857,2,856,0
G4,G857,3,856,0
G6,G857,5,856,0
G7,G857,6,856,0
G8,G857,7,856,0
G10,G857,9,856,0
G11,G857,10,856,0
G13,G857,12,856,0
G19,G857,18,856,0
G22,G857,21,856,0
G23,G857,22,856,0
G25,G857,24,856,0
G31,G857,30,856,0
G36,G857,35,856,0
G39,G857,38,856,0
G43,G857,42,856,0
G44,G857,43,856,0
G48,G857,47,856,0
G51,G857,50,856,0
G55,G857,54,856,0
G56,G857,55,856,0
G57,G857,56,856,0
G58,G857,57,856,0
G61,G857,60,856,0
G66,G857,65,856,0
G68,G857,67,856,0
G69,G857,68,856,0
G72,G857,71,856,0
G73,G857,72,856,0
G74,G857,73,856,0
G76,G857,75,856,0
G82,G857,81,856,0
G83,G857,82,856,0
G84,G857,83,856,0
G86,G857,85,856,0
G89,G857,88,856,0
G92,G857,91,856,0
G96,G857,95,856,0
G99,G857,98,856,0
G101,G857,100,856,0
G103,G857,102,856,0
G106,G857,105,856,0
G107,G857,106,856,0
G109,G857,108,856,0
G110,G857,109,856,0
G113,G857,112,856,0
G116,G857,115,856,0
G118,G857,117,856,0
G119,G857,118,856,0
G120,G857,119,856,0
G121,G857,120,856,0
G123,G857,122,856,0
G125,G857,124,856,0
G127,G857,126,856,0
G128,G857,127,856,0
G138,G857,137,856,0
G140,G857,139,856,0
G142,G857,141,856,0
G144,G857,143,856,0
G145,G857,144,856,0
G147,G857,146,856,0
G150,G857,149,856,0
G151,G857,150,856,0
G152,G857,151,856,0
G162,G857,161,856,0
G164,G857,163,856,0
G166,G857,165,856,0
G167,G857,166,856,0
G168,G857,167,856,0
G169,G857,168,856,0
G170,G857,169,856,0
G172,G857,171,856,0
G174,G857,173,856,0
G175,G857,174,856,0
G176,G857,175,856,0
G178,G857,177,856,0
G179,G857,178,856,0
G183,G857,182,856,0
G187,G857,186,856,0
G188,G857,187,856,0
G189,G857,188,856,0
G192,G857,191,856,0
G193,G857,192,856,0
G197,G857,196,856,0
G199,G857,198,856,0
G202,G857,201,856,0
G205,G857,204,856,0
G207,G857,206,856,0
G208,G857,207,856,0
G209,G857,208,856,0
G210,G857,209,856,0
G216,G857,215,856,0
G219,G857,218,856,0
G220,G857,219,856,0
G221,G857,220,856,0
G223,G857,222,856,0
G224,G857,223,856,0
G227,G857,226,856,0
G232,G857,231,856,0
G235,G857,234,856,0
G236,G857,235,856,0
G244,G857,243,856,0
G247,G857,246,856,0
G249,G857,248,856,0
G251,G857,250,856,0
G253,G857,252,856,0
G254,G857,253,856,0
G258,G857,257,856,0
G259,G857,258,856,0
G260,G857,259,856,0
G263,G857,262,856,0
G264,G857,263,856,0
G268,G857,267,856,0
G269,G857,268,856,0
G271,G857,270,856,0
G274,G857,273,856,0
G277,G857,276,856,0
G278,G857,277,856,0
G279,G857,278,856,0
G280,G857,279,856,0
G281,G857,280,856,0
G282,G857,281,856,0
G283,G857,282,856,0
G284,G857,283,856,0
G285,G857,284,856,0
G289,G857,288,856,0
G299,G857,298,856,0
G303,G857,302,856,0
G305,G857,304,856,0
G309,G857,308,856,0
G313,G857,312,856,0
G315,G857,314,856,0
G323,G857,322,856,0
G326,G857,325,856,0
G328,G857,327,856,0
G330,G857,329,856,0
G332,G857,331,856,0
G333,G857,332,856,0
G334,G857,333,856,0
G2,G864,1,863,0
G3,G864,2,863,0
G4,G864,3,863,0
G6,G864,5,863,0
G7,G864,6,863,0
G8,G864,7,863,0
G10,G864,9,863,0
G11,G864,10,863,0
G13,G864,12,863,0
G19,G864,18,863,0
G22,G864,21,863,0
G23,G864,22,863,0
G25,G864,24,863,0
G31,G864,30,863,0
G36,G864,35,863,0
G39,G864,38,863,0
G43,G864,42,863,0
G44,G864,43,863,0
G48,G864,47,863,0
G51,G864,50,863,0
G55,G864,54,863,0
G56,G864,55,863,0
G57,G864,56,863,0
G58,G864,57,863,0
G61,G864,60,863,0
G66,G864,65,863,0
G68,G864,67,863,0
G69,G864,68,863,0
G72,G864,71,863,0
G73,G864,72,863,0
G74,G864,73,863,0
G76,G864,75,863,0
G82,G864,81,863,0
G83,G864,82,863,0
G84,G864,83,863,0
G86,G864,85,863,0
G89,G864,88,863,0
G96,G864,95,863,0
G99,G864,98,863,0
G101,G864,100,863,0
G103,G864,102,863,0
G106,G864,105,863,0
G107,G864,106,863,0
G109,G864,108,863,0
G110,G864,109,863,0
G113,G864,112,863,0
G116,G864,115,863,0
G118,G864,117,863,0
G119,G864,118,863,0
G120,G864,119,863,0
G121,G864,120,863,0
G123,G864,122,863,0
G125,G864,124,863,0
G127,G864,126,863,0
G128,G864,127,863,0
G138,G864,137,863,0
G140,G864,139,863,0
G142,G864,141,863,0
G144,G864,143,863,0
G145,G864,144,863,0
G147,G864,146,863,0
G150,G864,149,863,0
G151,G864,150,863,0
G152,G864,151,863,0
G162,G864,161,863,0
G164,G864,163,863,0
G166,G864,165,863,0
G167,G864,166,863,0
G168,G864,167,863,0
G169,G864,168,863,0
G170,G864,169,863,0
G172,G864,171,863,0
G174,G864,173,863,0
G175,G864,174,863,0
G176,G864,175,863,0
G178,G864,177,863,0
G179,G864,178,863,0
G183,G864,182,863,0
G187,G864,186,863,0
G188,G864,187,863,0
G189,G864,188,863,0
G193,G864,192,863,0
G197,G864,196,863,0
G199,G864,198,863,0
G202,G864,201,863,0
G205,G864,204,863,0
G207,G864,206,863,0
G208,G864,207,863,0
G209,G864,208,863,0
G210,G864,209,863,0
G216,G864,215,863,0
G219,G864,218,863,0
G220,G864,219,863,0
G221,G864,220,863,0
G223,G864,222,863,0
G224,G864,223,863,0
G227,G864,226,863,0
G232,G864,231,863,0
G235,G864,234,863,0
G236,G864,235,863,0
G244,G864,243,863,0
G247,G864,246,863,0
G249,G864,248,863,0
G251,G864,250,863,0
G253,G864,252,863,0
G254,G864,253,863,0
G255,G864,254,863,0
G258,G864,257,863,0
G259,G864,258,863,0
G260,G864,259,863,0
G263,G864,262,863,0
G264,G864,263,863,0
G268,G864,267,863,0
G269,G864,268,863,0
G271,G864,270,863,0
G274,G864,273,863,0
G277,G864,276,863,0
G278,G864,277,863,0
G279,G864,278,863,0
G280,G864,279,863,0
G281,G864,280,863,0
G282,G864,281,863,0
G283,G864,282,863,0
G284,G864,283,863,0
G285,G864,284,863,0
G289,G864,288,863,0
G299,G864,298,863,0
G303,G864,302,863,0
G305,G864,304,863,0
G309,G864,308,863,0
G313,G864,312,863,0
G315,G864,314,863,0
G323,G864,322,863,0
G326,G864,325,863,0
G328,G864,327,863,0
G330,G864,329,863,0
G332,G864,331,863,0
G333,G864,332,863,0
G334,G864,333,863,0
G2,G869,1,868,0
G3,G869,2,868,0
G4,G869,3,868,0
G6,G869,5,868,0
G7,G869,6,868,0
G8,G869,7,868,0
G10,G869,9,868,0
G11,G869,10,868,0
G13,G869,12,868,0
G19,G869,18,868,0
G22,G869,21,868,0
G23,G869,22,868,0
G25,G869,24,868,0
G31,G869,30,868,0
G36,G869,35,868,0
G39,G869,38,868,0
G43,G869,42,868,0
G44,G869,43,868,0
G48,G869,47,868,0
G51,G869,50,868,0
G55,G869,54,868,0
G56,G869,55,868,0
G57,G869,56,868,0
G58,G869,57,868,0
G61,G869,60,868,0
G66,G869,65,868,0
G68,G869,67,868,0
G69,G869,68,868,0
G72,G869,71,868,0
G73,G869,72,868,0
G74,G869,73,868,0
G76,G869,75,868,0
G82,G869,81,868,0
G83,G869,82,868,0
G84,G869,83,868,0
G86,G869,85,868,0
G89,G869,88,868,0
G96,G869,95,868,0
G99,G869,98,868,0
G101,G869,100,868,0
G103,G869,102,868,0
G106,G869,105,868,0
G107,G869,106,868,0
G109,G869,108,868,0
G110,G869,109,868,0
G113,G869,112,868,0
G116,G869,115,868,0
G118,G869,117,868,0
G119,G869,118,868,0
G120,G869,119,868,0
G121,G869,120,868,0
G123,G869,122,868,0
G125,G869,124,868,0
G127,G869,126,868,0
G128,G869,127,868,0
G138,G869,137,868,0
G140,G869,139,868,0
G142,G869,141,868,0
G144,G869,143,868,0
G145,G869,144,868,0
G147,G869,146,868,0
G150,G869,149,868,0
G151,G869,150,868,0
G152,G869,151,868,0
G162,G869,161,868,0
G164,G869,163,868,0
G166,G869,165,868,0
G167,G869,166,868,0
G168,G869,167,868,0
G169,G869,168,868,0
G170,G869,169,868,0
G172,G869,171,868,0
G174,G869,173,868,0
G175,G869,174,868,0
G176,G869,175,868,0
G178,G869,177,868,0
G179,G869,178,868,0
G183,G869,182,868,0
G187,G869,186,868,0
G188,G869,187,868,0
G189,G869,188,868,0
G193,G869,192,868,0
G197,G869,196,868,0
G199,G869,198,868,0
G202,G869,201,868,0
G205,G869,204,868,0
G207,G869,206,868,0
G208,G869,207,868,0
G209,G869,208,868,0
G210,G869,209,868,0
G216,G869,215,868,0
G219,G869,218,868,0
G220,G869,219,868,0
G221,G869,220,868,0
G223,G869,222,868,0
G224,G869,223,868,0
G227,G869,226,868,0
G232,G869,231,868,0
G235,G869,234,868,0
G236,G869,235,868,0
G244,G869,243,868,0
G247,G869,246,868,0
G249,G869,248,868,0
G251,G869,250,868,0
G253,G869,252,868,0
G254,G869,253,868,0
G255,G869,254,868,0
G258,G869,257,868,0
G259,G869,258,868,0
G260,G869,259,868,0
G263,G869,262,868,0
G264,G869,263,868,0
G268,G869,267,868,0
G269,G869,268,868,0
G271,G869,270,868,0
G274,G869,273,868,0
G277,G869,276,868,0
G278,G869,277,868,0
G279,G869,278,868,0
G280,G869,279,868,0
G281,G869,280,868,0
G282,G869,281,868,0
G283,G869,282,868,0
G284,G869,283,868,0
G285,G869,284,868,0
G289,G869,288,868,0
G299,G869,298,868,0
G303,G869,302,868,0
G305,G869,304,868,0
G309,G869,308,868,0
G313,G869,312,868,0
G315,G869,314,868,0
G323,G869,322,868,0
G326,G869,325,868,0
G328,G869,327,868,0
G330,G869,329,868,0
G332,G869,331,868,0
G333,G869,332,868,0
G334,G869,333,868,0
G2,G872,1,871,0
G3,G872,2,871,0
G4,G872,3,871,0
G6,G872,5,871,0
G7,G872,6,871,0
G8,G872,7,871,0
G10,G872,9,871,0
G11,G872,10,871,0
G13,G872,12,871,0
G19,G872,18,871,0
G22,G872,21,871,0
G25,G872,24,871,0
G31,G872,30,871,0
G36,G872,35,871,0
G39,G872,38,871,0
G43,G872,42,871,0
G44,G872,43,871,0
G48,G872,47,871,0
G51,G872,50,871,0
G55,G872,54,871,0
G56,G872,55,871,0
G57,G872,56,871,0
G58,G872,57,871,0
G61,G872,60,871,0
G66,G872,65,871,0
G68,G872,67,871,0
G69,G872,68,871,0
G72,G872,71,871,0
G73,G872,72,871,0
G74,G872,73,871,0
G76,G872,75,871,0
G82,G872,81,871,0
G83,G872,82,871,0
G84,G872,83,871,0
G86,G872,85,871,0
G89,G872,88,871,0
G92,G872,91,871,0
G96,G872,95,871,0
G99,G872,98,871,0
G101,G872,100,871,0
G103,G872,102,871,0
G106,G872,105,871,0
G107,G872,106,871,0
G109,G872,108,871,0
G110,G872,109,871,0
G113,G872,112,871,0
G116,G872,115,871,0
G118,G872,117,871,0
G119,G872,118,871,0
G120,G872,119,871,0
G121,G872,120,871,0
G123,G872,122,871,0
G125,G872,124,871,0
G127,G872,126,871,0
G128,G872,127,871,0
G138,G872,137,871,0
G140,G872,139,871,0
G142,G872,141,871,0
G144,G872,143,871,0
G145,G872,144,871,0
G147,G872,146,871,0
G150,G872,149,871,0
G151,G872,150,871,0
G152,G872,151,871,0
G162,G872,161,871,0
G164,G872,163,871,0
G166,G872,165,871,0
G167,G872,166,871,0
G168,G872,167,871,0
G169,G872,168,871,0
G170,G872,169,871,0
G172,G872,171,871,0
G174,G872,173,871,0
G175,G872,174,871,0
G176,G872,175,871,0
G178,G872,177,871,0
G179,G872,178,871,0
G183,G872,182,871,0
G187,G872,186,871,0
G188,G872,187,871,0
G189,G872,188,871,0
G192,G872,191,871,0
G193,G872,192,871,0
G197,G872,196,871,0
G199,G872,198,871,0
G202,G872,201,871,0
G205,G872,204,871,0
G207,G872,206,871,0
G208,G872,207,871,0
G209,G872,208,871,0
G210,G872,209,871,0
G216,G872,215,871,0
G219,G872,218,871,0
G220,G872,219,871,0
G221,G872,220,871,0
G223,G872,222,871,0
G224,G872,223,871,0
G227,G872,226,871,0
G232,G872,231,871,0
G235,G872,234,871,0
G236,G872,235,871,0
G244,G872,243,871,0
G247,G872,246,871,0
G249,G872,248,871,0
G251,G872,250,871,0
G253,G872,252,871,0
G254,G872,253,871,0
G255,G872,254,871,0
G258,G872,257,871,0
G259,G872,258,871,0
G260,G872,259,871,0
G263,G872,262,871,0
G264,G872,263,871,0
G268,G872,267,871,0
G269,G872,268,871,0
G271,G872,270,871,0
G274,G872,273,871,0
G277,G872,276,871,0
G278,G872,277,871,0
G279,G872,278,871,0
G280,G872,279,871,0
G281,G872,280,871,0
G282,G872,281,871,0
G283,G872,282,871,0
G284,G872,283,871,0
G285,G872,284,871,0
G289,G872,288,871,0
G299,G872,298,871,0
G303,G872,302,871,0
G305,G872,304,871,0
G309,G872,308,871,0
G313,G872,312,871,0
G315,G872,314,871,0
G323,G872,322,871,0
G326,G872,325,871,0
G328,G872,327,871,0
G330,G872,329,871,0
G332,G872,331,871,0
G333,G872,332,871,0
G334,G872,333,871,0
G2,G876,1,875,0
G3,G876,2,875,0
G4,G876,3,875,0
G6,G876,5,875,0
G7,G876,6,875,0
G8,G876,7,875,0
G10,G876,9,875,0
G11,G876,10,875,0
G13,G876,12,875,0
G19,G876,18,875,0
G22,G876,21,875,0
G25,G876,24,875,0
G31,G876,30,875,0
G36,G876,35,875,0
G39,G876,38,875,0
G43,G876,42,875,0
G44,G876,43,875,0
G48,G876,47,875,0
G51,G876,50,875,0
G55,G876,54,875,0
G56,G876,55,875,0
G57,G876,56,875,0
G58,G876,57,875,0
G61,G876,60,875,0
G66,G876,65,875,0
G68,G876,67,875,0
G69,G876,68,875,0
G72,G876,71,875,0
G73,G876,72,875,0
G74,G876,73,875,0
G76,G876,75,875,0
G82,G876,81,875,0
G83,G876,82,875,0
G84,G876,83,875,0
G86,G876,85,875,0
G89,G876,88,875,0
G96,G876,95,875,0
G99,G876,98,875,0
G101,G876,100,875,0
G103,G876,102,875,0
G106,G876,105,875,0
G107,G876,106,875,0
G109,G876,108,875,0
G110,G876,109,875,0
G113,G876,112,875,0
G116,G876,115,875,0
G118,G876,117,875,0
G119,G876,118,875,0
G120,G876,119,875,0
G121,G876,120,875,0
G123,G876,122,875,0
G125,G876,124,875,0
G127,G876,126,875,0
G128,G876,127,875,0
G138,G876,137,875,0
G140,G876,139,875,0
G142,G876,141,875,0
G144,G876,143,875,0
G145,G876,144,875,0
G147,G876,146,875,0
G150,G876,149,875,0
G151,G876,150,875,0
G152,G876,151,875,0
G162,G876,161,875,0
G164,G876,163,875,0
G166,G876,165,875,0
G167,G876,166,875,0
G168,G876,167,875,0
G169,G876,168,875,0
G170,G876,169,875,0
G172,G876,171,875,0
G174,G876,173,875,0
G175,G876,174,875,0
G176,G876,175,875,0
G178,G876,177,875,0
G179,G876,178,875,0
G183,G876,182,875,0
G187,G876,186,875,0
G188,G876,187,875,0
G189,G876,188,875,0
G193,G876,192,875,0
G197,G876,196,875,0
G199,G876,198,875,0
G202,G876,201,875,0
G205,G876,204,875,0
G207,G876,206,875,0
G208,G876,207,875,0
G209,G876,208,875,0
G210,G876,209,875,0
G216,G876,215,875,0
G219,G876,218,875,0
G221,G876,220,875,0
G223,G876,222,875,0
G224,G876,223,875,0
G227,G876,226,875,0
G232,G876,231,875,0
G235,G876,234,875,0
G236,G876,235,875,0
G244,G876,243,875,0
G247,G876,246,875,0
G249,G876,248,875,0
G251,G876,250,875,0
G253,G876,252,875,0
G254,G876,253,875,0
G255,G876,254,875,0
G258,G876,257,875,0
G259,G876,258,875,0
G260,G876,259,875,0
G263,G876,262,875,0
G264,G876,263,875,0
G269,G876,268,875,0
G271,G876,270,875,0
G274,G876,273,875,0
G277,G876,276,875,0
G278,G876,277,875,0
G279,G876,278,875,0
G280,G876,279,875,0
G283,G876,282,875,0
G284,G876,283,875,0
G285,G876,284,875,0
G289,G876,288,875,0
G299,G876,298,875,0
G303,G876,302,875,0
G305,G876,304,875,0
G309,G876,308,875,0
G313,G876,312,875,0
G315,G876,314,875,0
G323,G876,322,875,0
G326,G876,325,875,0
G328,G876,327,875,0
G330,G876,329,875,0
G332,G876,331,875,0
G334,G876,333,875,0
G2,G879,1,878,0
G3,G879,2,878,0
G4,G879,3,878,0
G6,G879,5,878,0
G7,G879,6,878,0
G8,G879,7,878,0
G10,G879,9,878,0
G11,G879,10,878,0
G13,G879,12,878,0
G19,G879,18,878,0
G22,G879,21,878,0
G23,G879,22,878,0
G25,G879,24,878,0
G31,G879,30,878,0
G36,G879,35,878,0
G39,G879,38,878,0
G43,G879,42,878,0
G44,G879,43,878,0
G48,G879,47,878,0
G51,G879,50,878,0
G55,G879,54,878,0
G56,G879,55,878,0
G57,G879,56,878,0
G58,G879,57,878,0
G61,G879,60,878,0
G66,G879,65,878,0
G68,G879,67,878,0
G69,G879,68,878,0
G72,G879,71,878,0
G73,G879,72,878,0
G74,G879,73,878,0
G76,G879,75,878,0
G82,G879,81,878,0
G83,G879,82,878,0
G84,G879,83,878,0
G86,G879,85,878,0
G89,G879,88,878,0
G92,G879,91,878,0
G96,G879,95,878,0
G99,G879,98,878,0
G101,G879,100,878,0
G103,G879,102,878,0
G106,G879,105,878,0
G109,G879,108,878,0
G110,G879,109,878,0
G113,G879,112,878,0
G116,G879,115,878,0
G118,G879,117,878,0
G119,G879,118,878,0
G120,G879,119,878,0
G121,G879,120,878,0
G123,G879,122,878,0
G125,G879,124,878,0
G127,G879,126,878,0
G128,G879,127,878,0
G138,G879,137,878,0
G140,G879,139,878,0
G142,G879,141,878,0
G144,G879,143,878,0
G145,G879,144,878,0
G147,G879,146,878,0
G150,G879,149,878,0
G151,G879,150,878,0
G152,G879,151,878,0
G162,G879,161,878,0
G164,G879,163,878,0
G166,G879,165,878,0
G167,G879,166,878,0
G168,G879,167,878,0
G169,G879,168,878,0
G170,G879,169,878,0
G172,G879,171,878,0
G174,G879,173,878,0
G175,G879,174,878,0
G176,G879,175,878,0
G178,G879,177,878,0
G179,G879,178,878,0
G183,G879,182,878,0
G187,G879,186,878,0
G188,G879,187,878,0
G189,G879,188,878,0
G192,G879,191,878,0
G193,G879,192,878,0
G197,G879,196,878,0
G199,G879,198,878,0
G202,G879,201,878,0
G205,G879,204,878,0
G207,G879,206,878,0
G208,G879,207,878,0
G209,G879,208,878,0
G210,G879,209,878,0
G216,G879,215,878,0
G219,G879,218,878,0
G220,G879,219,878,0
G221,G879,220,878,0
G223,G879,222,878,0
G224,G879,223,878,0
G227,G879,226,878,0
G232,G879,231,878,0
G235,G879,234,878,0
G236,G879,235,878,0
G244,G879,243,878,0
G247,G879,246,878,0
G249,G879,248,878,0
G251,G879,250,878,0
G253,G879,252,878,0
G254,G879,253,878,0
G255,G879,254,878,0
G258,G879,257,878,0
G259,G879,258,878,0
G260,G879,259,878,0
G263,G879,262,878,0
G264,G879,263,878,0
G268,G879,267,878,0
G269,G879,268,878,0
G271,G879,270,878,0
G274,G879,273,878,0
G277,G879,276,878,0
G278,G879,277,878,0
G279,G879,278,878,0
G280,G879,279,878,0
G281,G879,280,878,0
G283,G879,282,878,0
G284,G879,283,878,0
G285,G879,284,878,0
G289,G879,288,878,0
G299,G879,298,878,0
G303,G879,302,878,0
G305,G879,304,878,0
G309,G879,308,878,0
G313,G879,312,878,0
G315,G879,314,878,0
G323,G879,322,878,0
G326,G879,325,878,0
G328,G879,327,878,0
G330,G879,329,878,0
G332,G879,331,878,0
G333,G879,332,878,0
G334,G879,333,878,0
G2,G886,1,885,0
G3,G886,2,885,0
G4,G886,3,885,0
G6,G886,5,885,0
G7,G886,6,885,0
G8,G886,7,885,0
G10,G886,9,885,0
G11,G886,10,885,0
G13,G886,12,885,0
G19,G886,18,885,0
G22,G886,21,885,0
G23,G886,22,885,0
G25,G886,24,885,0
G31,G886,30,885,0
G36,G886,35,885,0
G39,G886,38,885,0
G43,G886,42,885,0
G44,G886,43,885,0
G48,G886,47,885,0
G51,G886,50,885,0
G55,G886,54,885,0
G56,G886,55,885,0
G57,G886,56,885,0
G58,G886,57,885,0
G61,G886,60,885,0
G66,G886,65,885,0
G68,G886,67,885,0
G69,G886,68,885,0
G72,G886,71,885,0
G73,G886,72,885,0
G74,G886,73,885,0
G76,G886,75,885,0
G82,G886,81,885,0
G83,G886,82,885,0
G84,G886,83,885,0
G86,G886,85,885,0
G89,G886,88,885,0
G92,G886,91,885,0
G96,G886,95,885,0
G99,G886,98,885,0
G101,G886,100,885,0
G103,G886,102,885,0
G106,G886,105,885,0
G107,G886,106,885,0
G109,G886,108,885,0
G110,G886,109,885,0
G113,G886,112,885,0
G116,G886,115,885,0
G118,G886,117,885,0
G119,G886,118,885,0
G120,G886,119,885,0
G121,G886,120,885,0
G123,G886,122,885,0
G125,G886,124,885,0
G127,G886,126,885,0
G128,G886,127,885,0
G138,G886,137,885,0
G140,G886,139,885,0
G142,G886,141,885,0
G144,G886,143,885,0
G145,G886,144,885,0
G147,G886,146,885,0
G150,G886,149,885,0
G151,G886,150,885,0
G152,G886,151,885,0
G162,G886,161,885,0
G164,G886,163,885,0
G166,G886,165,885,0
G167,G886,166,885,0
G168,G886,167,885,0
G169,G886,168,885,0
G170,G886,169,885,0
G172,G886,171,885,0
G174,G886,173,885,0
G175,G886,174,885,0
G176,G886,175,885,0
G178,G886,177,885,0
G179,G886,178,885,0
G183,G886,182,885,0
G187,G886,186,885,0
G188,G886,187,885,0
G189,G886,188,885,0
G192,G886,191,885,0
G193,G886,192,885,0
G197,G886,196,885,0
G199,G886,198,885,0
G202,G886,201,885,0
G205,G886,204,885,0
G207,G886,206,885,0
G208,G886,207,885,0
G209,G886,208,885,0
G210,G886,209,885,0
G216,G886,215,885,0
G219,G886,218,885,0
G220,G886,219,885,0
G221,G886,220,885,0
G223,G886,222,885,0
G224,G886,223,885,0
G227,G886,226,885,0
G232,G886,231,885,0
G235,G886,234,885,0
G236,G886,235,885,0
G244,G886,243,885,0
G247,G886,246,885,0
G249,G886,248,885,0
G251,G886,250,885,0
G253,G886,252,885,0
G254,G886,253,885,0
G255,G886,254,885,0
G258,G886,257,885,0
G259,G886,258,885,0
G260,G886,259,885,0
G263,G886,262,885,0
G264,G886,263,885,0
G268,G886,267,885,0
G269,G886,268,885,0
G271,G886,270,885,0
G274,G886,273,885,0
G277,G886,276,885,0
G278,G886,277,885,0
G279,G886,278,885,0
G280,G886,279,885,0
G282,G886,281,885,0
G283,G886,282,885,0
G284,G886,283,885,0
G285,G886,284,885,0
G289,G886,288,885,0
G299,G886,298,885,0
G303,G886,302,885,0
G305,G886,304,885,0
G309,G886,308,885,0
G313,G886,312,885,0
G315,G886,314,885,0
G323,G886,322,885,0
G326,G886,325,885,0
G328,G886,327,885,0
G330,G886,329,885,0
G332,G886,331,885,0
G333,G886,332,885,0
G334,G886,333,885,0
G2,G887,1,886,0
G3,G887,2,886,0
G4,G887,3,886,0
G6,G887,5,886,0
G7,G887,6,886,0
G8,G887,7,886,0
G10,G887,9,886,0
G11,G887,10,886,0
G13,G887,12,886,0
G19,G887,18,886,0
G22,G887,21,886,0
G25,G887,24,886,0
G31,G887,30,886,0
G36,G887,35,886,0
G39,G887,38,886,0
G43,G887,42,886,0
G44,G887,43,886,0
G48,G887,47,886,0
G51,G887,50,886,0
G56,G887,55,886,0
G57,G887,56,886,0
G58,G887,57,886,0
G61,G887,60,886,0
G66,G887,65,886,0
G68,G887,67,886,0
G69,G887,68,886,0
G72,G887,71,886,0
G73,G887,72,886,0
G74,G887,73,886,0
G76,G887,75,886,0
G82,G887,81,886,0
G83,G887,82,886,0
G84,G887,83,886,0
G86,G887,85,886,0
G89,G887,88,886,0
G92,G887,91,886,0
G96,G887,95,886,0
G99,G887,98,886,0
G101,G887,100,886,0
G103,G887,102,886,0
G106,G887,105,886,0
G107,G887,106,886,0
G109,G887,108,886,0
G110,G887,109,886,0
G113,G887,112,886,0
G116,G887,115,886,0
G118,G887,117,886,0
G119,G887,118,886,0
G120,G887,119,886,0
G121,G887,120,886,0
G123,G887,122,886,0
G125,G887,124,886,0
G127,G887,126,886,0
G128,G887,127,886,0
G138,G887,137,886,0
G140,G887,139,886,0
G142,G887,141,886,0
G144,G887,143,886,0
G145,G887,144,886,0
G147,G887,146,886,0
G150,G887,149,886,0
G151,G887,150,886,0
G152,G887,151,886,0
G162,G887,161,886,0
G164,G887,163,886,0
G166,G887,165,886,0
G167,G887,166,886,0
G168,G887,167,886,0
G169,G887,168,886,0
G170,G887,169,886,0
G172,G887,171,886,0
G174,G887,173,886,0
G175,G887,174,886,0
G176,G887,175,886,0
G178,G887,177,886,0
G179,G887,178,886,0
G183,G887,182,886,0
G187,G887,186,886,0
G188,G887,187,886,0
G189,G887,188,886,0
G192,G887,191,886,0
G193,G887,192,886,0
G197,G887,196,886,0
G199,G887,198,886,0
G202,G887,201,886,0
G205,G887,204,886,0
G207,G887,206,886,0
G208,G887,207,886,0
G209,G887,208,886,0
G210,G887,209,886,0
G216,G887,215,886,0
G219,G887,218,886,0
G220,G887,219,886,0
G221,G887,220,886,0
G223,G887,222,886,0
G224,G887,223,886,0
G227,G887,226,886,0
G232,G887,231,886,0
G235,G887,234,886,0
G236,G887,235,886,0
G244,G887,243,886,0
G247,G887,246,886,0
G249,G887,248,886,0
G251,G887,250,886,0
G253,G887,252,886,0
G254,G887,253,886,0
G255,G887,254,886,0
G258,G887,257,886,0
G259,G887,258,886,0
G260,G887,259,886,0
G263,G887,262,886,0
G264,G887,263,886,0
G269,G887,268,886,0
G271,G887,270,886,0
G274,G887,273,886,0
G277,G887,276,886,0
G278,G887,277,886,0
G279,G887,278,886,0
G280,G887,279,886,0
G281,G887,280,886,0
G282,G887,281,886,0
G283,G887,282,886,0
G284,G887,283,886,0
G285,G887,284,886,0
G289,G887,288,886,0
G299,G887,298,886,0
G303,G887,302,886,0
G305,G887,304,886,0
G309,G887,308,886,0
G313,G887,312,886,0
G315,G887,314,886,0
G323,G887,322,886,0
G326,G887,325,886,0
G328,G887,327,886,0
G330,G887,329,886,0
G332,G887,331,886,0
G334,G887,333,886,0
G2,G890,1,889,0
G3,G890,2,889,0
G4,G890,3,889,0
G6,G890,5,889,0
G7,G890,6,889,0
G8,G890,7,889,0
G10,G890,9,889,0
G11,G890,10,889,0
G13,G890,12,889,0
G19,G890,18,889,0
G22,G890,21,889,0
G25,G890,24,889,0
G31,G890,30,889,0
G36,G890,35,889,0
G39,G890,38,889,0
G43,G890,42,889,0
G44,G890,43,889,0
G48,G890,47,889,0
G51,G890,50,889,0
G55,G890,54,889,0
G56,G890,55,889,0
G57,G890,56,889,0
G58,G890,57,889,0
G61,G890,60,889,0
G66,G890,65,889,0
G68,G890,67,889,0
G69,G890,68,889,0
